CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Exited
426,40,0,0.0,2,1,0,24149.436974247565,2.1500000000000004,1,0.0,2,2,1.0,0.0,France,Female,ZWL,0
637,68,5,236868.43408283792,2,1,0,180873.6135465136,3.1500000000000004,0,1.3096,1,2,6.0,225588.98,Germany,Male,USD,1
842,37,5,0.0,2,1,0,129692.33514343192,2.1500000000000004,1,0.0,2,2,6.0,0.0,Spain,Female,USD,0
396,48,7,45419.9639837006,4,1,0,111205.65453228376,3.1,0,0.4084,1,2,9.0,43257.11,Spain,Female,USD,0
459,31,6,245589.2323630036,2,1,1,184752.76734124916,2.35,0,1.3293,0,4,9.0,233894.51,France,Male,USD,0
549,40,7,86792.46091511787,1,1,1,196533.87293593504,1.5,0,0.4416,1,3,9.5,82659.49,France,Female,USD,0
776,19,9,196833.9998026145,1,1,0,4982.588659132376,2.5500000000000003,0,39.4964,2,1,9.5,187460.95,Germany,Female,USD,0
559,46,9,0.0,1,1,1,158032.67358295587,1.0,1,0.0,2,3,11.5,0.0,France,Male,USD,0
725,67,4,237778.7455803449,2,0,0,107766.97014865176,3.1500000000000004,0,2.2064,1,1,5.0,226455.95,Spain,Female,USD,1
769,26,1,0.0,1,0,1,503.72496215788505,1.0,1,0.0,2,2,3.5,0.0,Germany,Male,ZWL,0
503,50,4,0.0,2,0,1,85929.84414737577,1.35,1,0.0,1,3,7.0,0.0,Spain,Male,USD,0
359,65,1,52799.94505927345,1,1,1,154768.57430923526,1.5,0,0.3412,1,3,3.5,50285.66,France,Female,USD,0
764,61,8,71339.44321056723,1,1,0,148558.503388119,2.3000000000000003,0,0.4802,2,1,8.5,67942.33,France,Male,USD,0
702,29,4,215672.65226570747,2,0,0,185474.6752765968,3.1500000000000004,0,1.1628,1,1,5.0,205402.53,Spain,Female,USD,0
506,36,0,23667.130659817933,2,0,0,124287.82482885288,2.4000000000000004,0,0.1904,1,1,1.0,22540.12,Germany,Male,USD,0
610,59,8,0.0,1,1,1,45257.19437788911,1.0,1,0.0,2,3,10.5,0.0,Spain,Male,USD,1
426,37,9,56230.98042179299,1,1,0,145234.2789945425,2.3000000000000003,0,0.3872,2,1,9.5,53553.31,France,Male,USD,1
606,54,4,0.0,2,1,0,196240.09722110716,2.1500000000000004,1,0.0,2,2,5.0,0.0,Germany,Male,ZWL,1
820,48,0,0.0,1,1,1,177054.96177219306,1.0,1,0.0,2,3,2.5,0.0,Germany,Male,USD,0
837,52,8,245505.25041180575,1,1,1,435.1391368536059,2.0,0,562.9058,1,3,10.5,233814.52,France,Female,USD,0
480,58,8,43407.945987910985,2,0,1,86346.85137827696,1.6,0,0.5027,0,3,11.0,41340.9,Germany,Female,USD,0
416,38,9,201743.82588472744,2,1,1,41614.03897286624,2.35,0,4.8479,0,4,12.0,192136.98,Germany,Female,USD,0
804,72,9,52361.29519768209,1,0,0,98699.23388099411,2.3000000000000003,0,0.5305,2,0,9.5,49867.9,France,Male,USD,0
577,64,8,0.0,1,1,0,78363.84287651775,1.8000000000000003,1,0.0,3,1,8.5,0.0,France,Female,ZWL,0
512,63,5,0.0,1,1,0,112422.95878481522,1.8000000000000003,1,0.0,3,1,5.5,0.0,Germany,Female,ZWL,0
364,60,9,213403.86335682732,2,0,1,165180.62900800566,2.35,0,1.2919,0,3,12.0,203241.77,France,Male,USD,0
581,30,9,0.0,2,1,1,128546.66099529024,1.35,1,0.0,1,4,12.0,0.0,Spain,Male,USD,0
544,56,1,222461.596911036,1,1,0,71586.41632755984,2.8000000000000003,0,3.1076,2,1,1.5,211868.19,France,Male,USD,0
698,44,6,29593.40725044873,1,1,0,67621.99448169136,2.0500000000000003,0,0.4376,2,1,6.5,28184.2,France,Male,USD,0
379,42,1,0.0,2,1,0,42003.73140404732,2.1500000000000004,1,0.0,2,2,2.0,0.0,Spain,Female,ZWL,0
708,19,3,180150.5190004217,1,1,1,103097.87585365222,1.75,0,1.7474,1,3,5.5,171571.92,Spain,Female,USD,0
687,52,3,35565.065060561246,4,1,0,162187.04252949345,3.1,0,0.2193,1,2,5.0,33871.49,France,Female,USD,1
680,69,9,217792.46919481,1,1,0,213.4353684413349,2.8000000000000003,0,1015.6555,2,1,9.5,207421.4,Spain,Male,USD,1
776,25,6,0.0,1,1,0,141708.0781338125,1.8000000000000003,1,0.0,3,1,6.5,0.0,France,Male,ZWL,1
846,50,5,89435.59435039308,1,1,0,101412.47026601282,2.3000000000000003,0,0.8819,2,1,5.5,85176.76,France,Male,USD,1
665,42,9,0.0,2,1,0,172003.40198237877,2.1500000000000004,1,0.0,2,2,10.0,0.0,France,Female,USD,0
835,38,6,29662.728618840203,2,0,1,102182.73972711014,1.6,0,0.2903,0,3,9.0,5932.55,France,Male,ZWL,0
645,53,5,174812.06116138346,2,1,0,175755.33940504535,2.9000000000000004,0,0.9946,1,2,6.0,166487.68,Spain,Female,USD,1
798,30,0,230086.6247112589,1,1,1,147864.32816173867,2.0,0,1.5561,1,3,2.5,219130.12,Germany,Male,USD,0
762,73,3,191625.26870627937,2,1,0,97114.80404964258,2.9000000000000004,0,1.9732,1,2,4.0,182500.26,Spain,Female,USD,0
679,63,2,158654.66755675589,1,1,1,59701.14242595312,1.75,0,2.6574,1,3,4.5,151099.68,Germany,Female,USD,0
569,26,6,38489.97702120489,2,0,0,194875.09128697068,2.4000000000000004,0,0.1975,1,1,7.0,36657.12,France,Female,USD,0
726,52,6,0.0,1,1,1,41817.27838949168,1.0,1,0.0,2,3,8.5,0.0,Germany,Male,ZWL,0
828,63,3,241692.1393909923,1,1,1,155708.96773331033,2.0,0,1.5522,1,3,5.5,230182.99,Spain,Male,USD,0
496,53,6,0.0,4,0,0,136842.37834266468,2.85,1,0.0,2,1,8.0,0.0,Germany,Male,USD,1
608,66,3,0.0,2,0,1,82120.18809626914,1.35,1,0.0,1,3,6.0,0.0,Spain,Female,ZWL,1
641,64,8,0.0,2,0,1,143669.92541212903,1.35,1,0.0,1,3,11.0,0.0,Spain,Male,ZWL,0
648,61,2,209657.12733660813,1,0,1,25941.607676237865,2.0,0,8.0816,1,2,4.5,199673.45,France,Male,USD,0
492,63,9,0.0,1,1,1,48217.18025963936,1.0,1,0.0,2,3,11.5,0.0,Germany,Male,ZWL,0
830,68,1,126761.99701003594,2,1,1,143833.25217256305,2.1,0,0.8813,0,4,4.0,120725.71,Spain,Male,USD,0
774,27,4,148352.67253432475,1,1,0,25592.52029697349,2.5500000000000003,0,5.7965,2,1,4.5,141288.26,Spain,Female,USD,0
584,22,8,23330.06108389971,1,1,1,181217.778441389,1.25,0,0.1287,1,3,10.5,4666.01,France,Female,ZWL,0
464,48,2,52160.29541920954,2,1,1,119514.02128731212,1.85,0,0.4364,0,4,5.0,49676.47,Germany,Male,USD,0
714,41,0,199800.15397586225,2,1,1,14229.396048255863,2.1,0,14.0404,0,4,3.0,190285.86,Germany,Female,USD,0
439,49,8,70608.08508374894,4,0,0,153741.16457048483,3.35,0,0.4593,1,1,10.0,67245.8,France,Female,USD,1
557,66,4,0.0,1,1,1,87511.34933454616,1.0,1,0.0,2,3,6.5,0.0,Germany,Male,USD,0
513,66,1,189804.93718605355,3,1,0,59270.865569989386,3.25,0,3.2023,1,2,2.5,180766.61,France,Female,USD,0
830,20,5,0.0,3,0,1,106271.92131281462,1.6999999999999997,1,0.0,1,3,8.5,0.0,France,Female,USD,0
433,33,2,25300.26143676623,1,0,1,150222.37133822657,1.25,0,0.1684,1,2,4.5,5060.05,France,Male,ZWL,0
426,74,8,0.0,3,1,0,182179.9158692512,2.5,1,0.0,2,2,9.5,0.0,Germany,Female,ZWL,0
510,58,2,128203.27166086673,2,1,1,64088.52973188332,2.1,0,2.0004,0,4,5.0,122098.35,France,Male,USD,0
354,66,1,0.0,2,1,0,138870.2305715103,2.1500000000000004,1,0.0,2,2,2.0,0.0,France,Male,ZWL,1
834,37,2,0.0,2,1,0,68251.88184722555,2.1500000000000004,1,0.0,2,2,3.0,0.0,France,Female,USD,0
427,61,5,101397.7458173082,1,1,1,2686.5852676358613,1.75,0,37.7282,1,3,7.5,96569.28,France,Female,USD,0
440,41,2,173989.56363571942,2,0,1,192540.23257162815,2.1,0,0.9036,0,3,5.0,165704.35,France,Female,USD,0
436,51,8,107958.80834047812,2,1,0,59616.82374196815,2.9000000000000004,0,1.8108,1,2,9.0,102817.91,France,Male,USD,1
619,69,8,0.0,2,1,0,92896.50074199474,2.1500000000000004,1,0.0,2,2,9.0,0.0,Germany,Female,ZWL,0
453,65,8,0.0,1,1,1,129824.79122637596,1.0,1,0.0,2,3,10.5,0.0,Spain,Male,USD,0
801,40,1,222268.7146129514,2,1,0,135952.18901128974,3.1500000000000004,0,1.6349,1,2,2.0,211684.49,France,Male,USD,0
836,72,6,14051.881882052743,1,1,1,164524.93256686738,1.25,0,0.0854,1,3,8.5,13382.74,France,Male,USD,1
849,70,1,164921.37100247102,1,1,1,76385.28716182538,1.75,0,2.159,1,3,3.5,157067.97,Germany,Male,USD,1
688,72,0,145392.3098382568,2,1,0,141514.10205009437,2.9000000000000004,0,1.0274,1,2,1.0,138468.87,France,Male,USD,0
524,55,4,0.0,1,1,1,123047.40063031668,1.0,1,0.0,2,3,6.5,0.0,Spain,Female,ZWL,0
403,19,7,23942.78506840543,2,0,0,197040.20625835072,2.4000000000000004,0,0.1215,1,1,8.0,4788.56,Germany,Female,ZWL,0
737,58,2,26775.09758789985,2,1,0,147924.07804716413,2.4000000000000004,0,0.181,1,2,3.0,5355.02,France,Female,ZWL,0
827,22,6,129275.22428544986,1,1,0,188942.37821129043,2.5500000000000003,0,0.6842,2,1,6.5,123119.26,France,Female,USD,0
560,35,5,23707.57881894747,2,1,0,56704.28915398291,2.4000000000000004,0,0.4181,1,2,6.0,4741.52,Germany,Male,ZWL,0
444,71,0,0.0,2,1,0,91213.44247804384,2.1500000000000004,1,0.0,2,2,1.0,0.0,France,Female,ZWL,1
572,70,6,195394.4259102892,2,1,0,105858.98088783125,2.9000000000000004,0,1.8458,1,2,7.0,186089.93,France,Female,USD,0
358,67,2,38157.77217705357,2,0,0,169635.25496979975,2.4000000000000004,0,0.2249,1,1,3.0,36340.74,France,Male,USD,0
402,46,3,119213.89470456888,2,0,0,84943.6283107575,2.9000000000000004,0,1.4034,1,1,4.0,113537.04,Spain,Female,USD,0
426,27,9,0.0,1,1,1,111419.1938332914,1.0,1,0.0,2,3,11.5,0.0,Germany,Male,ZWL,0
555,59,1,0.0,4,1,0,27458.888004410004,2.85,1,0.0,2,2,3.0,0.0,France,Male,ZWL,0
665,72,0,247223.1911602783,2,1,0,38501.310743479175,3.1500000000000004,0,6.421,1,2,1.0,235450.66,Germany,Male,USD,0
651,59,4,14133.126246944928,1,1,1,78167.38928531564,1.25,0,0.1808,1,3,6.5,13460.12,France,Female,USD,1
659,67,5,124321.38248401044,4,0,0,10110.21809837115,3.6,0,12.2954,1,1,7.0,118401.32,Germany,Female,USD,1
679,33,1,0.0,1,0,1,15282.73538344309,1.0,1,0.0,2,2,3.5,0.0,France,Male,ZWL,1
461,40,9,201007.625333068,1,1,0,140847.08393141892,2.8000000000000003,0,1.4271,2,1,9.5,191435.83,Germany,Female,USD,0
700,47,5,140040.110934847,4,0,1,14203.084782153332,2.8,0,9.8591,0,3,9.0,133371.53,Spain,Female,USD,1
514,23,5,0.0,2,1,1,384.5333403671679,1.35,1,0.0,1,4,8.0,0.0,France,Female,ZWL,0
628,61,7,144183.1189725504,2,1,1,12532.375971773252,2.1,0,11.5039,0,4,10.0,137317.26,France,Male,USD,1
376,53,7,103973.02024762324,1,1,0,127756.37453459136,2.5500000000000003,0,0.8138,2,1,7.5,99021.92,France,Male,USD,0
419,37,5,108187.97270724422,1,1,0,112423.17715301683,2.5500000000000003,0,0.9623,2,1,5.5,103036.16,France,Female,USD,0
567,33,6,0.0,1,1,1,162954.4375836206,1.0,1,0.0,2,3,8.5,0.0,France,Male,USD,1
799,45,3,44676.867671015534,2,1,0,41129.527405671,2.4000000000000004,0,1.0862,1,2,4.0,42549.4,Spain,Male,USD,0
714,71,4,187177.36849090527,1,0,1,117857.64287539774,1.75,0,1.5882,1,2,6.5,178264.16,Spain,Male,USD,0
538,74,5,180037.13894363394,1,0,1,161381.68544852952,1.75,0,1.1156,1,2,7.5,171463.94,France,Female,USD,0
682,43,5,140279.71913008206,4,0,0,143730.96572904623,3.6,0,0.976,1,1,7.0,133599.73,Germany,Female,USD,0
784,39,2,0.0,4,1,0,63621.156623901385,2.85,1,0.0,2,2,4.0,0.0,Germany,Male,ZWL,0
655,71,8,207444.39150220115,1,1,0,123573.28290644792,2.8000000000000003,0,1.6787,2,1,8.5,197566.09,Germany,Male,USD,0
473,28,3,0.0,1,0,0,146350.89624952542,1.8000000000000003,1,0.0,3,0,3.5,0.0,France,Female,ZWL,0
368,18,7,114296.81986886745,3,1,1,163808.32320767848,2.4499999999999997,0,0.6977,0,4,10.5,108854.11,France,Male,USD,0
606,22,3,166842.80044443128,1,1,1,197707.4647125593,1.75,0,0.8439,1,3,5.5,158897.91,France,Male,USD,0
645,66,5,207159.55861971545,2,0,1,79914.58647131622,2.35,0,2.5922,0,3,8.0,197294.82,France,Male,USD,0
765,60,0,0.0,2,1,1,6071.37494798344,1.35,1,0.0,1,4,3.0,0.0,Spain,Male,ZWL,0
371,63,1,0.0,2,0,1,104692.30486576963,1.35,1,0.0,1,3,4.0,0.0,Spain,Male,USD,0
717,58,5,0.0,1,1,1,64331.14538919968,1.0,1,0.0,2,3,7.5,0.0,France,Female,ZWL,0
826,59,2,22103.762007907644,2,0,1,60410.87492550905,1.6,0,0.3659,0,3,5.0,21051.2,France,Female,USD,0
799,53,6,144394.41780819927,2,1,1,136670.5200129737,2.1,0,1.0565,0,4,9.0,137518.49,Spain,Male,USD,0
389,19,0,68305.46243699329,1,1,0,8693.382596188312,2.3000000000000003,0,7.8563,2,1,0.5,65052.82,Germany,Male,USD,0
387,74,2,48287.26771145011,2,1,0,108306.79251105008,2.4000000000000004,0,0.4458,1,2,3.0,45987.87,Spain,Male,USD,0
397,23,2,30393.44368877956,2,1,1,126966.35137655764,1.6,0,0.2394,0,4,5.0,28946.14,France,Female,USD,0
532,44,0,164028.95937925967,1,1,0,145247.6510160481,2.5500000000000003,0,1.1293,2,1,0.5,156218.06,Germany,Male,USD,0
424,43,3,190819.3558139541,1,1,0,192510.05651404327,2.5500000000000003,0,0.9912,2,1,3.5,181732.72,Germany,Male,USD,0
558,52,7,215863.6455729624,1,1,1,1774.9972011076884,2.0,0,121.545,1,3,9.5,205584.42,Spain,Female,USD,0
532,30,6,0.0,2,1,0,104708.87593405409,2.1500000000000004,1,0.0,2,2,7.0,0.0,France,Female,ZWL,0
784,29,6,95016.65779198162,2,1,0,174787.99609525458,2.6500000000000004,0,0.5436,1,2,7.0,90492.06,France,Male,USD,0
456,35,4,122899.3919930763,1,0,0,40788.951260800925,2.5500000000000003,0,3.013,2,0,4.5,117047.04,France,Male,USD,0
537,55,3,162676.13369382545,1,0,0,195214.073498787,2.5500000000000003,0,0.8333,2,0,3.5,154929.65,Spain,Female,USD,0
613,59,9,0.0,1,1,1,38054.47850599162,1.0,1,0.0,2,3,11.5,0.0,Spain,Female,ZWL,0
435,23,5,164761.890342303,4,1,1,127417.0167320642,2.8,0,1.2931,0,4,9.0,156916.09,Spain,Male,USD,0
673,45,1,240856.9981897217,2,1,0,14948.514418220597,3.1500000000000004,0,16.1114,1,2,2.0,229387.62,Spain,Female,USD,0
680,45,0,190050.12188766923,2,1,0,103833.23764270786,2.9000000000000004,0,1.8303,1,2,1.0,181000.12,France,Female,USD,0
805,42,6,190149.0602037628,2,1,0,50107.0790434236,2.9000000000000004,0,3.7948,1,2,7.0,181094.34,France,Female,USD,0
486,22,3,206753.33100611717,1,1,1,62232.32392534903,2.0,0,3.3222,1,3,5.5,196907.93,France,Male,USD,0
695,32,6,120490.81389754178,2,1,0,74017.14633966167,2.9000000000000004,0,1.6279,1,2,7.0,114753.16,France,Female,USD,0
735,64,5,73347.16756775582,2,1,0,46695.423223202975,2.6500000000000004,0,1.5707,1,2,6.0,69854.45,Spain,Female,USD,1
685,61,8,205897.35236214285,1,1,1,173377.91694657327,2.0,0,1.1876,1,3,10.5,196092.72,Spain,Male,USD,0
444,26,9,121403.20594145491,2,1,0,30435.356685398077,2.9000000000000004,0,3.9888,1,2,10.0,115622.1,France,Female,USD,0
675,62,5,0.0,2,1,1,86024.10067881804,1.35,1,0.0,1,4,8.0,0.0,Germany,Male,USD,0
594,65,2,113101.93982555153,2,1,0,196251.35240539967,2.9000000000000004,0,0.5763,1,2,3.0,107716.13,Spain,Male,USD,0
818,70,6,0.0,1,1,0,117569.29540598096,1.8000000000000003,1,0.0,3,1,6.5,0.0,France,Male,ZWL,0
439,19,8,0.0,2,1,1,126257.52054757958,1.35,1,0.0,1,4,11.0,0.0,France,Female,USD,0
408,66,9,0.0,2,1,0,145837.0121616704,2.1500000000000004,1,0.0,2,2,10.0,0.0,France,Male,ZWL,1
752,26,5,84165.79881609199,1,1,0,173429.535810608,2.3000000000000003,0,0.4853,2,1,5.5,80157.9,France,Female,USD,0
377,43,6,55356.37760931956,2,1,0,164056.5679818417,2.6500000000000004,0,0.3374,1,2,7.0,52720.36,Germany,Female,USD,0
421,40,7,0.0,2,1,0,72824.63474772197,2.1500000000000004,1,0.0,2,2,8.0,0.0,France,Male,ZWL,0
619,68,3,37306.87061730696,2,1,1,167498.70201070097,1.6,0,0.2227,0,4,6.0,35530.35,France,Male,USD,0
373,45,4,206247.95301854127,1,0,0,40960.09772102101,2.8000000000000003,0,5.0352,2,0,4.5,196426.62,Spain,Female,USD,1
461,23,3,78675.91201723227,2,1,0,80937.43344726971,2.6500000000000004,0,0.972,1,2,4.0,74929.44,Germany,Female,USD,0
649,21,0,0.0,1,1,0,133612.43936734274,1.8000000000000003,1,0.0,3,1,0.5,0.0,France,Male,USD,0
834,47,5,0.0,2,1,1,48930.57069631172,1.35,1,0.0,1,4,8.0,0.0,Spain,Male,ZWL,0
405,74,6,170021.560363685,2,1,1,70945.07146974113,2.1,0,2.3965,0,4,9.0,161925.3,France,Male,USD,0
823,64,1,246193.81275122525,1,1,1,102482.3335852266,2.0,0,2.4023,1,3,3.5,234470.3,France,Male,USD,0
572,35,5,0.0,1,0,1,48260.28206860525,1.0,1,0.0,2,2,7.5,0.0,Spain,Male,ZWL,0
469,47,1,0.0,2,1,1,152143.16687762513,1.35,1,0.0,1,4,4.0,0.0,France,Male,USD,0
528,44,9,0.0,2,0,0,145691.21924360408,2.1500000000000004,1,0.0,2,1,10.0,0.0,Spain,Male,ZWL,0
637,61,4,29894.40504256941,1,0,1,184413.91967073665,1.25,0,0.1621,1,2,6.5,5978.88,France,Male,ZWL,1
783,48,0,0.0,1,0,1,13140.04343969477,1.0,1,0.0,2,2,2.5,0.0,France,Female,ZWL,0
774,61,2,99199.3810300716,2,1,1,179998.04047369724,1.85,0,0.5511,0,4,5.0,94475.6,Germany,Female,USD,1
799,69,3,139746.69991223764,1,1,1,3178.389734316703,1.75,0,43.9539,1,3,5.5,133092.1,France,Male,USD,0
630,66,3,165350.5653722882,2,1,0,164790.49752953066,2.9000000000000004,0,1.0034,1,2,4.0,157476.73,Spain,Female,USD,0
721,56,1,146206.63119975847,1,0,1,51385.117390552594,1.75,0,2.8453,1,2,3.5,139244.41,Germany,Male,USD,0
841,47,7,0.0,4,1,1,130543.92534885013,2.05,1,0.0,1,4,11.0,0.0,Spain,Female,ZWL,0
538,69,5,46848.18245818389,2,1,1,133849.9140311408,1.6,0,0.35,0,4,8.0,44617.32,Spain,Female,USD,0
415,54,8,208961.5758206558,1,1,0,77200.26374828594,2.8000000000000003,0,2.7067,2,1,8.5,199011.02,France,Female,USD,0
647,29,5,0.0,1,1,0,41370.31204144436,1.8000000000000003,1,0.0,3,1,5.5,0.0,Spain,Male,ZWL,1
798,34,2,0.0,1,1,1,7295.909303459472,1.0,1,0.0,2,3,4.5,0.0,Germany,Female,USD,0
769,51,1,0.0,2,1,1,115882.04005420694,1.35,1,0.0,1,4,4.0,0.0,Germany,Male,ZWL,1
598,45,8,125632.04790503072,1,1,0,140740.88587030664,2.5500000000000003,0,0.8926,2,1,8.5,119649.57,Spain,Male,USD,0
425,21,2,0.0,1,0,0,74937.5675965417,1.8000000000000003,1,0.0,3,0,2.5,0.0,Germany,Male,ZWL,0
486,51,5,33151.81121641266,1,1,1,38141.380687058045,1.25,0,0.8692,1,3,7.5,31573.15,France,Female,USD,0
513,63,9,44801.41123960377,1,1,0,32454.040301597463,2.0500000000000003,0,1.3804,2,1,9.5,42668.01,Germany,Female,USD,0
582,31,1,134207.11550953027,1,1,0,53121.87418188839,2.5500000000000003,0,2.5264,2,1,1.5,127816.3,France,Male,USD,1
604,30,6,0.0,3,1,1,159982.04019792733,1.6999999999999997,1,0.0,1,4,9.5,0.0,France,Female,USD,1
825,66,0,122271.560078431,2,0,1,30268.80361165853,2.1,0,4.0394,0,3,3.0,116449.1,Germany,Male,USD,0
643,66,8,0.0,2,1,1,86904.87732208542,1.35,1,0.0,1,4,11.0,0.0,France,Male,ZWL,1
766,71,0,0.0,1,0,0,130341.04978238864,1.8000000000000003,1,0.0,3,0,0.5,0.0,France,Female,ZWL,0
519,67,8,42093.929997429215,1,1,1,169457.6577189168,1.25,0,0.2484,1,3,10.5,40089.46,France,Male,USD,1
666,20,0,145929.62497258937,2,1,1,102400.01674386812,2.1,0,1.4251,0,4,3.0,138980.6,Germany,Male,USD,0
523,38,0,79185.62862203886,2,1,0,136051.77196283353,2.6500000000000004,0,0.582,1,2,1.0,75414.88,France,Male,USD,0
819,33,7,247959.58312413935,2,0,1,102115.66543241656,2.35,0,2.4282,0,3,10.0,236151.98,Spain,Female,USD,0
694,68,0,96219.64724325642,2,1,1,151478.2393895185,1.85,0,0.6352,0,4,3.0,91637.76,France,Male,USD,0
794,55,7,206993.6582197165,2,1,0,157104.90566788896,3.1500000000000004,0,1.3175,1,2,8.0,197136.82,France,Female,USD,0
367,72,2,68942.70869067861,2,1,1,156281.18360704737,1.85,0,0.4411,0,4,5.0,65659.72,France,Male,USD,0
419,43,3,55476.3659520532,2,1,0,147167.77015956276,2.6500000000000004,0,0.377,1,2,4.0,52834.63,Germany,Female,USD,1
687,23,1,0.0,1,0,1,161782.75689501484,1.0,1,0.0,2,2,3.5,0.0,France,Male,USD,0
465,35,5,89948.08847285606,2,1,0,160153.94077531173,2.6500000000000004,0,0.5616,1,2,6.0,85664.85,Spain,Male,USD,0
429,58,6,213728.06539283023,1,1,0,172725.56910467375,2.8000000000000003,0,1.2374,2,1,6.5,203550.54,Spain,Female,USD,0
364,67,9,193350.4418717592,1,1,1,93413.2474032912,1.75,0,2.0698,1,3,11.5,184143.28,Spain,Male,USD,0
525,23,2,114502.68721672511,2,0,0,177554.59821811924,2.9000000000000004,0,0.6449,1,1,3.0,109050.18,Spain,Male,USD,0
805,58,8,55141.410720445136,2,1,1,14946.256803981252,1.85,0,3.6891,0,4,11.0,52515.63,France,Male,USD,1
618,74,2,21689.690683605662,3,1,0,71459.82627381275,2.75,0,0.3035,1,2,3.5,20656.85,Germany,Male,USD,1
468,67,6,158450.01711437985,1,1,1,184769.7640451187,1.75,0,0.8575,1,3,8.5,150904.78,Germany,Male,USD,1
648,42,3,179620.53575396942,3,1,1,82894.17570776783,2.4499999999999997,0,2.1668,0,4,6.5,171067.18,Germany,Female,USD,0
537,65,4,155473.31254946697,2,1,1,172780.88527754915,2.1,0,0.8998,0,4,7.0,148069.82,Spain,Female,USD,0
406,41,8,130301.0186539638,1,1,0,110749.580630408,2.5500000000000003,0,1.1765,2,1,8.5,124096.21,Germany,Male,USD,0
548,47,2,243487.03505285655,2,1,0,51547.18296737902,3.1500000000000004,0,4.7235,1,2,3.0,231892.41,Spain,Male,USD,0
366,40,2,15919.258554459557,3,1,1,19546.87664403378,1.9499999999999997,0,0.8144,0,4,5.5,3183.85,France,Male,ZWL,1
783,62,8,247217.97955665048,2,0,0,139411.5248675894,3.1500000000000004,0,1.7733,1,1,9.0,235445.69,Spain,Male,USD,0
637,60,8,76315.4947958862,1,1,1,44782.72322640031,1.5,0,1.7041,1,3,10.5,72681.42,Germany,Female,USD,0
755,25,3,101954.74619900162,1,1,0,115358.41390194964,2.5500000000000003,0,0.8838,2,1,3.5,97099.76,Germany,Female,USD,1
404,73,0,190608.14676921032,1,1,1,78559.68736296445,1.75,0,2.4263,1,3,2.5,181531.57,France,Male,USD,0
848,66,0,64507.57515466756,2,1,1,134023.54254235476,1.85,0,0.4813,0,4,3.0,61435.79,Spain,Male,USD,0
790,26,8,180363.90833020257,2,1,0,124377.1552855677,2.9000000000000004,0,1.4501,1,2,9.0,171775.15,Spain,Female,USD,0
618,23,5,89812.22350089163,2,1,1,121583.54275949171,1.85,0,0.7387,0,4,8.0,85535.45,France,Male,USD,0
652,50,4,235733.95992637676,2,1,1,103146.4691297341,2.35,0,2.2854,0,4,7.0,224508.53,Germany,Male,USD,0
436,50,9,0.0,2,0,1,137786.3348676324,1.35,1,0.0,1,3,12.0,0.0,France,Female,USD,1
667,62,2,233628.145283364,1,1,1,142782.3482190926,2.0,0,1.6362,1,3,4.5,222503.0,Spain,Female,USD,1
787,24,2,199857.6115467743,2,0,1,42137.10636498667,2.1,0,4.7429,0,3,5.0,190340.58,France,Male,USD,0
378,59,1,0.0,3,0,0,119211.70546003531,2.5,1,0.0,2,1,2.5,0.0,France,Female,USD,1
371,35,6,0.0,2,1,1,2652.3892743264314,1.35,1,0.0,1,4,9.0,0.0,France,Male,USD,0
670,23,8,0.0,2,1,0,103314.63255072176,2.1500000000000004,1,0.0,2,2,9.0,0.0,Germany,Female,USD,0
634,62,5,153932.9358266318,1,0,1,158808.80496357725,1.75,0,0.9693,1,2,7.5,146602.8,France,Male,USD,0
397,54,9,0.0,1,0,0,12092.892871993865,1.8000000000000003,1,0.0,3,0,9.5,0.0,Germany,Female,ZWL,0
354,38,0,0.0,2,1,0,64554.789630667285,2.1500000000000004,1,0.0,2,2,1.0,0.0,Spain,Female,ZWL,0
599,43,5,71947.23124905936,2,0,0,7285.014546892945,2.6500000000000004,0,9.8747,1,1,6.0,68521.17,Spain,Male,USD,0
512,32,7,191285.62730238453,2,0,1,113127.40849689934,2.1,0,1.6909,0,3,10.0,182176.79,France,Female,USD,0
551,61,7,119995.746124082,2,1,1,185230.9262621151,2.1,0,0.6478,0,4,10.0,114281.66,Spain,Female,USD,0
816,71,9,0.0,2,1,0,64849.05449196752,2.1500000000000004,1,0.0,2,2,10.0,0.0,Germany,Male,ZWL,0
450,47,2,154285.73949929888,2,1,1,73100.25114194122,2.1,0,2.1106,0,4,5.0,146938.8,France,Female,USD,0
420,28,0,0.0,1,0,1,42639.05807356026,1.0,1,0.0,2,2,2.5,0.0,France,Female,ZWL,0
779,25,4,0.0,1,1,0,147279.62675920883,1.8000000000000003,1,0.0,3,1,4.5,0.0,France,Female,USD,1
512,22,5,203466.7677620188,1,1,1,101228.8830975149,2.0,0,2.0099,1,3,7.5,193777.87,Spain,Male,USD,0
522,25,9,103980.13174919874,2,1,1,55301.973781222456,2.1,0,1.8802,0,4,12.0,99028.7,France,Male,USD,0
490,22,8,178133.76098782168,2,1,0,8548.331786270477,2.9000000000000004,0,20.836,1,2,9.0,169651.2,France,Male,USD,0
487,27,1,46183.05848928227,1,1,1,170528.05985521764,1.25,0,0.2708,1,3,3.5,43983.87,Spain,Male,USD,0
