RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4099,15190237,Customer_4098,657,Spain,Male,30,6,46940.83186869354,1,1,1,47169.12965685142,0
4100,15762841,Customer_4099,596,France,Female,70,1,0.0,1,1,0,29928.508031665588,1
4101,15856047,Customer_4100,822,France,Male,68,6,0.0,2,1,0,138356.95231175362,0
4102,15429332,Customer_4101,508,France,Female,67,8,98175.29036863855,1,1,0,10524.58195414494,0
4103,15645275,Customer_4102,552,France,Male,46,4,71454.59902998291,2,0,0,43856.02666334867,0
4104,15216823,Customer_4103,461,Germany,Male,56,5,91047.41037433302,2,1,0,59151.16477528353,1
4105,15091353,Customer_4104,817,Spain,Female,37,4,84183.01334420404,1,1,1,36265.922597251396,0
4106,15221373,Customer_4105,641,Spain,Female,67,0,140506.50009113608,1,1,0,114817.85079372479,0
4107,15357792,Customer_4106,787,Spain,Female,46,5,42000.049425219026,2,1,0,143422.13359924225,0
4108,15549844,Customer_4107,659,France,Male,73,6,132093.1322967351,3,0,1,81477.96420309442,1
4109,15845474,Customer_4108,468,France,Male,35,4,84819.58919606236,2,1,1,33332.88265167947,0
4110,15542387,Customer_4109,732,Spain,Male,39,2,0.0,1,1,0,80283.56291579375,0
4111,15371233,Customer_4110,366,France,Female,53,5,0.0,2,1,1,93179.88495876425,1
4112,15176168,Customer_4111,842,France,Female,58,6,34002.27630865149,2,0,1,175945.49739265436,1
4113,15727346,Customer_4112,680,Spain,Male,70,9,234066.13482004558,1,1,1,106317.63343465856,0
4114,15668590,Customer_4113,763,Germany,Female,65,9,235000.03267172963,2,1,0,11457.421430133089,0
4115,15422225,Customer_4114,576,France,Female,53,8,0.0,1,0,0,195629.64538524387,0
4116,15202041,Customer_4115,710,Spain,Male,25,6,205941.87474021825,1,1,1,37757.2754573441,0
4117,15033866,Customer_4116,835,Spain,Female,20,2,216865.80036958706,2,1,1,105676.10906654123,0
4118,15105400,Customer_4117,755,France,Female,46,0,0.0,2,1,1,68279.4047517325,0
4119,15870678,Customer_4118,466,Spain,Male,26,6,48280.124057058005,2,1,1,139631.44478887046,0
4120,15339119,Customer_4119,392,France,Female,25,7,201627.66752364326,1,1,1,38173.16002118469,0
4121,15435071,Customer_4120,717,Germany,Male,47,0,0.0,2,1,0,102490.44581063022,0
4122,15343701,Customer_4121,464,Spain,Female,29,4,158657.7949798424,1,0,1,102842.66597673132,0
4123,15137488,Customer_4122,632,Spain,Female,63,7,92074.022861887,2,1,0,130209.60262678239,1
4124,15596804,Customer_4123,386,France,Male,45,9,153046.41883392935,1,1,0,116408.11703067218,0
4125,15186987,Customer_4124,651,France,Male,73,6,199323.40256456463,2,1,0,25195.154259464736,0
4126,15411274,Customer_4125,462,France,Female,59,1,208897.17157740245,1,1,1,138847.5782488791,1
4127,15994141,Customer_4126,384,Germany,Male,70,3,249632.1540464924,1,0,0,92613.76165914178,0
4128,15433934,Customer_4127,481,France,Male,66,5,163654.08352970053,1,1,1,37506.04773807268,1
4129,15294746,Customer_4128,685,France,Male,60,6,0.0,1,0,0,80025.88756408413,1
4130,15467874,Customer_4129,685,France,Female,27,6,76264.5588593548,3,0,1,73871.56424844047,0
4131,15471328,Customer_4130,818,France,Female,30,2,114674.8191671547,1,1,0,88687.91031765663,0
4132,15189139,Customer_4131,759,France,Male,74,7,213632.94980066066,1,1,1,178924.18750957385,1
4133,15158588,Customer_4132,726,Spain,Female,19,6,98045.2063022536,2,1,0,174308.4364931915,0
4134,15653583,Customer_4133,577,France,Male,18,3,175184.78867325067,3,1,1,4821.707970069299,0
4135,15612257,Customer_4134,496,France,Female,39,9,20821.061236757676,2,1,1,102614.98632213126,0
4136,15656449,Customer_4135,471,Spain,Female,50,3,113213.91401171593,3,0,1,14683.138680619746,1
4137,15954850,Customer_4136,430,Germany,Male,33,3,0.0,1,1,0,7281.2356118405405,0
4138,15205735,Customer_4137,522,France,Male,59,4,235226.3085701079,1,1,1,42254.096464185954,0
4139,15665847,Customer_4138,503,France,Male,46,1,199944.51541020742,1,1,0,193111.57633223225,0
4140,15262299,Customer_4139,499,Germany,Male,27,8,0.0,2,1,1,186169.54762393568,0
4141,15123950,Customer_4140,724,France,Female,56,5,0.0,2,1,0,142650.3727506174,0
4142,15329638,Customer_4141,407,Spain,Male,24,7,0.0,1,1,1,61737.81493402297,0
4143,15600517,Customer_4142,412,France,Female,18,0,0.0,2,1,1,42285.87163326266,0
4144,15104648,Customer_4143,505,France,Female,43,5,55927.72709569754,2,0,0,34279.95091975638,0
4145,15038547,Customer_4144,798,France,Female,62,5,203040.15499610014,2,0,0,4292.720524434246,0
4146,15553083,Customer_4145,777,Germany,Male,22,7,0.0,2,1,0,88075.32606808151,0
4147,15186368,Customer_4146,705,Spain,Female,52,0,147509.78869217137,1,1,0,121253.93368806616,0
4148,15545735,Customer_4147,776,France,Female,30,4,0.0,2,1,0,118853.22211889192,0
4149,15691958,Customer_4148,770,Germany,Female,44,2,90240.33677049619,1,0,1,140308.92524361794,0
4150,15959318,Customer_4149,671,France,Female,29,5,49409.97348651477,1,1,1,102132.51161978424,0
4151,15746111,Customer_4150,750,France,Male,47,8,0.0,2,1,1,106739.33632110678,0
4152,15256190,Customer_4151,517,Spain,Male,67,9,128922.82138774249,2,1,0,191870.76206468008,0
4153,15206402,Customer_4152,515,France,Female,49,2,0.0,3,1,1,112908.04349840786,0
4154,15252419,Customer_4153,434,Spain,Female,48,8,117266.04026613773,3,1,1,174769.83753375462,1
4155,15754105,Customer_4154,794,Germany,Female,22,8,0.0,4,1,0,24912.606649321995,1
4156,15874392,Customer_4155,486,Spain,Male,54,0,0.0,1,1,1,165256.64464128276,0
4157,15849710,Customer_4156,810,Spain,Female,19,1,11975.063704606298,1,1,0,137692.8015893506,0
4158,15579365,Customer_4157,808,France,Male,55,3,110017.11650026804,2,1,1,1168.309120377061,0
4159,15112782,Customer_4158,538,France,Male,24,6,81114.23307322127,1,1,0,42108.19223750961,1
4160,15627220,Customer_4159,813,France,Male,18,1,37619.66326285793,1,1,1,43064.82249035423,0
4161,15989410,Customer_4160,749,France,Male,20,6,0.0,2,1,1,79466.49551673689,0
4162,15927032,Customer_4161,728,France,Male,37,4,0.0,2,0,1,78327.37093436955,0
4163,15443316,Customer_4162,351,France,Female,19,9,174791.23720723594,1,1,1,69854.7007076171,0
4164,15372013,Customer_4163,455,Spain,Female,59,6,156301.1083979556,2,1,0,86912.69820361886,1
4165,15925683,Customer_4164,713,France,Female,60,8,29189.27937045525,2,0,0,165405.88153990087,0
4166,15310925,Customer_4165,421,Spain,Female,38,8,44326.37287986692,2,0,1,10113.630819062442,0
4167,15186339,Customer_4166,776,Spain,Male,62,2,0.0,1,0,0,169469.368767716,1
4168,15475595,Customer_4167,475,Spain,Female,49,2,27059.50062868153,1,1,1,183701.59395896347,0
4169,15417168,Customer_4168,519,France,Female,65,6,57729.46813465245,1,0,1,33311.4104095347,0
4170,15840230,Customer_4169,554,France,Female,37,4,0.0,2,0,1,73236.08714273405,0
4171,15098696,Customer_4170,662,France,Female,60,4,65228.576263432056,2,1,1,130226.12700367463,0
4172,15503650,Customer_4171,686,France,Male,67,4,0.0,1,0,0,195707.03654108685,1
4173,15050939,Customer_4172,836,France,Male,48,8,0.0,3,1,0,173229.12144954008,0
4174,15815948,Customer_4173,821,Spain,Male,60,3,32803.15376491148,2,0,1,148183.23555714925,0
4175,15711886,Customer_4174,544,France,Female,50,5,94536.01628358023,1,1,1,187867.6798194417,0
4176,15141521,Customer_4175,507,Germany,Male,41,5,156815.02971555947,1,1,0,196470.32769800475,1
4177,15574578,Customer_4176,849,Spain,Female,35,6,21721.828648548042,3,1,1,179620.29963723038,0
4178,15913120,Customer_4177,490,France,Male,37,1,20630.722577622204,1,1,0,37275.27524196865,0
4179,15873093,Customer_4178,624,France,Female,49,5,0.0,1,1,0,142772.5978499034,1
4180,15335098,Customer_4179,356,Spain,Male,22,8,225957.89163268483,2,0,1,79857.29720547014,0
4181,15809178,Customer_4180,742,France,Male,19,2,0.0,1,1,1,163468.647505091,0
4182,15592278,Customer_4181,816,Germany,Male,43,1,107594.7184319971,2,1,0,11115.783248707878,0
4183,15583098,Customer_4182,842,France,Female,42,7,12437.870433145246,2,0,1,165803.52709599677,0
4184,15642650,Customer_4183,403,Spain,Male,67,0,185850.7318027659,1,1,0,58896.850680295516,0
4185,15476513,Customer_4184,453,France,Female,39,7,49380.434876760046,2,0,1,154136.5374440401,0
4186,15146295,Customer_4185,691,France,Male,56,4,0.0,1,1,1,33650.6476747905,1
4187,15465453,Customer_4186,687,Germany,Female,39,8,93641.50243290774,1,1,0,9770.389082173457,0
4188,15657957,Customer_4187,410,France,Male,28,8,20797.245369998098,2,0,0,130007.56419892568,1
4189,15721037,Customer_4188,436,France,Female,28,3,88696.17059252407,1,1,1,88828.43755354792,0
4190,15264803,Customer_4189,607,France,Male,62,0,0.0,4,0,1,169355.9378293156,1
4191,15086516,Customer_4190,527,France,Female,21,4,194401.27708972796,2,1,0,182570.4393031429,0
4192,15074567,Customer_4191,591,Germany,Male,50,6,162530.5843385044,1,0,0,81230.886682237,0
4193,15801469,Customer_4192,552,Germany,Female,35,8,0.0,1,1,1,123357.17188417456,0
4194,15126498,Customer_4193,380,Germany,Female,48,9,66619.38955517719,2,0,0,55925.83496587602,0
4195,15702098,Customer_4194,638,Germany,Male,61,8,0.0,1,1,1,51841.409289329196,0
4196,15464894,Customer_4195,811,France,Male,45,8,64458.51932374943,1,1,0,171808.9647227129,0
4197,15536397,Customer_4196,429,France,Female,59,5,0.0,2,1,1,29100.634164784587,0
4198,15284154,Customer_4197,360,Spain,Female,39,1,69954.81840502885,1,0,0,89024.33490549575,0
4199,15795219,Customer_4198,766,Spain,Male,57,4,243293.24260912318,1,1,0,90815.03675671373,1
4200,15763760,Customer_4199,603,France,Male,20,2,25588.869027073517,1,1,0,116883.91876078346,0
4201,15139544,Customer_4200,733,France,Male,24,5,195626.8708123215,1,1,1,126238.75557458629,0
4202,15246183,Customer_4201,740,France,Male,74,4,35268.76076952217,1,1,0,86512.93394185374,0
4203,15678743,Customer_4202,733,Germany,Male,37,9,195589.94672440522,2,1,0,88347.2277818795,0
4204,15323853,Customer_4203,636,Germany,Female,60,0,76485.77179795166,2,0,1,124320.73182252416,0
4205,15463001,Customer_4204,525,France,Male,24,9,184389.55564969403,2,1,1,140463.53978288124,0
4206,15768613,Customer_4205,475,Germany,Female,24,9,21760.143719645075,2,1,1,158699.26163163997,0
4207,15034518,Customer_4206,843,France,Female,46,1,0.0,1,1,1,136782.44143389465,0
4208,15053909,Customer_4207,396,France,Male,43,4,121509.87593074163,2,0,0,1518.5150218240728,0
4209,15804783,Customer_4208,555,Spain,Female,58,5,14962.016255706701,1,1,0,46244.69622618439,0
4210,15724984,Customer_4209,825,France,Female,20,0,53403.60309543389,2,1,0,27005.93147175812,0
4211,15970834,Customer_4210,786,France,Male,60,6,50511.55108307428,1,1,1,162333.32187390848,0
4212,15515693,Customer_4211,456,Spain,Male,34,2,125536.41093829663,1,1,0,96193.6858786332,1
4213,15539570,Customer_4212,813,Spain,Female,57,0,0.0,2,0,1,76674.1147574735,0
4214,15478082,Customer_4213,624,Spain,Female,37,6,244520.7956969999,1,1,0,149986.82382017194,0
4215,15239017,Customer_4214,686,France,Male,51,6,222863.15380036988,1,0,0,15305.714510430975,0
4216,15414994,Customer_4215,472,France,Male,70,9,63840.70714907725,1,1,1,140744.62483888242,0
4217,15941768,Customer_4216,823,Spain,Male,69,2,66210.4001913263,2,1,0,104482.96824512414,1
4218,15452891,Customer_4217,483,Germany,Male,50,5,0.0,1,0,1,84537.44932729058,0
4219,15791507,Customer_4218,456,Spain,Male,33,3,81890.61601839894,2,1,1,132023.67221159537,0
4220,15469164,Customer_4219,654,France,Female,40,3,0.0,1,0,0,4216.6654868985015,1
4221,15703814,Customer_4220,678,France,Female,21,8,0.0,1,1,1,20540.4727135819,0
4222,15028365,Customer_4221,399,Spain,Male,73,6,0.0,1,0,0,79574.90444517974,0
4223,15465982,Customer_4222,686,Germany,Female,58,5,226589.6281426123,2,1,0,18627.43746090945,1
4224,15441416,Customer_4223,444,France,Male,57,8,151368.69515440526,1,1,1,96565.92702614448,0
4225,15273146,Customer_4224,617,France,Male,50,2,146136.6018482416,4,1,1,119037.4062589946,0
4226,15276091,Customer_4225,372,France,Male,25,3,143030.90544246588,1,1,1,128911.02531526885,0
4227,15210294,Customer_4226,403,France,Male,22,8,36891.33262588107,2,0,1,47353.77943077299,0
4228,15881272,Customer_4227,723,France,Male,50,3,199706.04791652653,1,1,1,152839.68366893797,0
4229,15116219,Customer_4228,603,France,Female,74,6,147307.2733071005,2,1,1,18238.815408752478,0
4230,15340754,Customer_4229,802,Spain,Male,42,8,22844.602110968364,1,0,1,185739.95062079997,0
4231,15838574,Customer_4230,584,France,Female,24,3,214086.50978886493,1,0,1,27275.97448011778,1
4232,15580595,Customer_4231,833,Spain,Male,64,8,185069.9585055972,4,0,1,86840.24002131612,1
4233,15135565,Customer_4232,408,France,Male,24,6,79333.4031944905,2,0,0,7713.4462875815925,0
4234,15779383,Customer_4233,513,Germany,Female,50,3,78649.42498858196,2,0,0,96795.82689190186,0
4235,15312229,Customer_4234,608,France,Female,58,2,0.0,2,0,0,185306.02578449942,0
4236,15558516,Customer_4235,663,Germany,Male,50,5,11735.63250381382,1,0,1,42904.35073256333,0
4237,15735036,Customer_4236,565,Spain,Female,46,2,0.0,2,1,1,181256.20649657183,0
4238,15969379,Customer_4237,532,Spain,Female,61,6,236090.91528963554,1,0,1,100851.80764709681,1
4239,15424871,Customer_4238,406,Germany,Female,56,0,117184.5576238345,2,1,0,21598.747090044406,0
4240,15567760,Customer_4239,494,France,Male,74,6,138777.78981017863,1,1,1,154338.3966963237,1
4241,15835869,Customer_4240,772,Spain,Female,58,2,204348.3425405943,2,1,1,87445.71890828795,0
4242,15966920,Customer_4241,439,Spain,Male,49,8,76623.75153634424,2,1,0,95883.82866882105,1
4243,15846143,Customer_4242,801,Spain,Female,54,5,128015.31534875241,1,0,1,122601.99012857476,0
4244,15137888,Customer_4243,660,France,Male,61,6,36638.572809425954,1,0,0,165917.3949384468,0
4245,15077175,Customer_4244,394,Spain,Male,46,8,178457.85817100987,1,1,1,81999.70309386896,0
4246,15588595,Customer_4245,809,France,Female,39,5,0.0,1,1,0,150391.02863194107,0
4247,15308877,Customer_4246,606,France,Male,19,9,26057.353134253062,2,1,1,32182.163274207356,0
4248,15914634,Customer_4247,370,France,Male,67,1,221780.67989741467,2,0,0,9604.383199780716,0
4249,15095028,Customer_4248,816,France,Female,26,5,99884.67270641743,2,1,0,9457.033649280489,1
4250,15509666,Customer_4249,370,Spain,Female,46,5,0.0,1,1,0,8397.726391022014,0
4251,15142312,Customer_4250,401,Spain,Male,50,1,226041.40581078985,3,1,1,105241.08887269425,0
4252,15491450,Customer_4251,687,Spain,Male,27,6,0.0,2,0,1,78049.18943539221,0
4253,15092493,Customer_4252,520,Germany,Male,45,8,209235.90388055504,1,1,1,157166.09473219365,0
4254,15125149,Customer_4253,785,Germany,Male,63,9,79449.61640950113,2,1,1,631.8083497950881,0
4255,15753704,Customer_4254,416,Germany,Female,70,3,98148.81089225065,1,1,1,134266.3559375478,0
4256,15202435,Customer_4255,462,France,Female,63,4,67614.7358916103,2,0,0,74834.08061250013,0
4257,15163834,Customer_4256,649,Spain,Male,56,5,95081.13331107915,2,0,0,94140.47766355972,0
4258,15270403,Customer_4257,509,Germany,Male,29,0,0.0,1,1,1,27004.154388390496,0
4259,15181211,Customer_4258,615,Germany,Female,39,7,0.0,1,0,1,153196.60664170014,0
4260,15915207,Customer_4259,669,Germany,Female,71,8,141324.01692807765,2,1,1,173979.90068179276,0
4261,15276993,Customer_4260,581,Spain,Female,23,0,177204.67587168238,2,1,1,7068.706873576315,0
4262,15343912,Customer_4261,812,France,Male,62,3,42589.75800169247,1,0,0,67612.58254027895,0
4263,15368252,Customer_4262,674,France,Male,57,5,0.0,1,1,0,83200.23356882135,1
4264,15876141,Customer_4263,417,Spain,Male,40,9,149962.50620562234,2,1,0,171224.06398602808,0
4265,15317013,Customer_4264,377,France,Male,70,0,196194.30804495298,2,1,0,159036.18304267418,1
4266,15913320,Customer_4265,786,Spain,Male,51,2,249655.82062605844,2,1,0,109728.81248635887,0
4267,15063095,Customer_4266,465,France,Female,59,6,216334.1434294832,2,0,0,36017.97327391405,1
4268,15117886,Customer_4267,400,France,Male,55,7,0.0,2,1,1,110810.01269771541,0
4269,15857342,Customer_4268,530,Spain,Female,33,7,218329.7652753778,1,1,1,88176.465400097,0
4270,15479926,Customer_4269,609,France,Male,27,4,168142.1303679154,1,0,0,180622.0986662278,0
4271,15285711,Customer_4270,428,Germany,Male,64,0,0.0,2,1,1,53578.53869697772,0
4272,15035292,Customer_4271,622,France,Male,38,0,162950.75203862516,2,1,0,159070.12013464328,0
4273,15074813,Customer_4272,457,France,Male,69,7,0.0,1,0,1,113050.7086917178,0
4274,15621424,Customer_4273,800,Germany,Female,27,4,90274.53974015443,4,1,0,6668.190698777319,0
4275,15575919,Customer_4274,423,France,Male,28,8,0.0,3,1,0,50040.7982007162,0
4276,15009885,Customer_4275,524,Spain,Male,38,0,219778.27049665095,2,0,1,26131.608241584898,0
4277,15977163,Customer_4276,839,Spain,Female,42,1,118610.30339804449,3,0,0,93674.25760096818,0
4278,15185378,Customer_4277,533,France,Male,51,3,139736.1899641707,2,1,0,158456.60693745443,0
4279,15852746,Customer_4278,372,Germany,Male,71,9,98583.17636782156,1,1,1,117381.53989318505,0
4280,15327231,Customer_4279,623,Germany,Male,48,6,14352.511888186105,2,0,1,65352.130600637065,0
4281,15422381,Customer_4280,478,France,Male,44,3,164449.46524165757,2,1,0,145355.6444685427,0
4282,15976433,Customer_4281,640,France,Male,42,7,0.0,3,1,1,124019.19359333438,0
4283,15460244,Customer_4282,669,France,Male,59,6,244781.52891508656,2,1,1,13915.411078392783,0
4284,15882430,Customer_4283,535,Germany,Female,49,4,131912.02801213897,1,0,0,21620.143483151423,1
4285,15574100,Customer_4284,828,Germany,Female,70,6,138387.466012583,2,1,0,20266.674087194508,0
4286,15705860,Customer_4285,408,Germany,Male,61,7,77742.87191389219,1,1,1,63785.14767763508,0
4287,15472367,Customer_4286,841,Spain,Male,28,2,0.0,2,1,1,115795.80351982139,0
4288,15320787,Customer_4287,350,Spain,Male,71,2,179817.45946397417,1,0,1,186227.96709410162,0
4289,15044900,Customer_4288,480,Germany,Female,64,1,0.0,1,1,1,133682.91196326626,0
4290,15436162,Customer_4289,416,Spain,Male,43,3,218727.64310758992,2,1,1,141716.63368154,0
4291,15401067,Customer_4290,642,France,Female,53,3,107025.2214820323,4,0,1,19396.260200411652,0
4292,15802720,Customer_4291,816,Spain,Female,54,3,0.0,1,1,1,21081.201733283247,0
4293,15072692,Customer_4292,634,Germany,Male,73,1,73046.10413584224,2,0,0,27666.418340596298,0
4294,15460796,Customer_4293,438,Spain,Female,50,6,70669.88041947763,2,1,0,116536.79694333761,0
4295,15400584,Customer_4294,766,Germany,Male,50,9,248974.06202942805,2,0,1,148645.18839083274,0
4296,15871868,Customer_4295,449,France,Male,59,2,213865.44047865603,2,1,1,158264.43620133764,0
4297,15751496,Customer_4296,538,Germany,Male,53,9,71491.16172369549,2,1,1,42109.78768919856,0
4298,15046403,Customer_4297,826,France,Male,30,0,114015.83203136838,3,0,0,144502.68951040992,0
4299,15615458,Customer_4298,727,Germany,Female,31,1,0.0,2,0,0,64598.64804238631,0
4300,15795600,Customer_4299,695,France,Female,68,4,0.0,2,1,0,111545.94006347744,1
4301,15312023,Customer_4300,737,Spain,Male,54,8,240225.66756476104,1,1,1,102053.46510974472,1
4302,15059871,Customer_4301,590,Germany,Female,60,3,36105.15275880913,2,1,0,14613.830647593597,0
4303,15482604,Customer_4302,619,Germany,Male,57,5,206137.4750109078,2,1,1,168182.2639556722,0
4304,15491862,Customer_4303,847,France,Male,18,2,244223.25297896957,2,1,1,146902.52173616836,0
4305,15032174,Customer_4304,568,Spain,Male,22,8,179014.9877046103,2,1,1,135377.5317928578,0
4306,15755111,Customer_4305,766,Spain,Female,47,1,0.0,1,1,0,68022.96286075006,1
4307,15223563,Customer_4306,755,Spain,Female,70,7,0.0,2,1,0,198363.59104246215,0
4308,15137653,Customer_4307,525,France,Female,35,2,95091.62643946182,1,0,1,12575.593545277045,0
4309,15110155,Customer_4308,736,Germany,Female,62,7,124348.48116440182,2,1,1,60484.246947118416,0
4310,15333997,Customer_4309,820,France,Male,54,2,197905.58556632302,1,1,0,26337.75482831581,0
